,Sex,Hometown,Bio_personality,food_drink,hob_inter,smoking,refer_roommate,Cleanliess,Privacy
103,Nam,Kon Tum,có trách nhiệm thích đi dây đó cần cù thích sự an toàn dù chạy xe ẩu (ý là cái gì cần phải xảy ra thì phải đảm bảo nó được xảy ra,socola ngọt ngào có chút đắng bò kho bánh tráng nước suối trà nóng xoài lắc,đọc truyện viết code decor phòng chơi bóng rổ thường thức tác phẩm nghệ thuật học toán,không,hoạt bát,8,9
948,Nam,Gia Lai,thích giáo tiếp với nhiều người,thích trà sữa…,nghe nhạc xem phim đi lượn đường,không,thích ăn,7,7
210,Nữ,Hai Duong,một người hướng ngoại làm biếng,bún riêu cá viên chiên mắm tỏi trà đào… ... bim bim,ngôn ngữ,không,hay ham chơi vui tính náo nhiệt thích đi chơi bình đẳng tích cực với cuộc sống,8,8
1146,Nam,Son La,thích đi lang thang một mình làm quen nhiều bạn mới,cơm cháy kho quẹt,thư giãn thích ngồi lướt mạng xh cả ngày,không,cùng ngành đặc biệt là tam quan đúng đắn trung thực vì mình khá kỹ tính nên mong tìm đc người bạn cùng phòng gọn gàng,6,9
2390,Nam,Phu Tho,cởi mở mình là một người khá rụt rè khi ở một mình. ,thích ăn bánh chocopie các món ăn có nước bánh tráng các loại,thư giãn vẽ tranh ngủ,không,gọn gàng. không quá nóng tính biết lắng nghe/ tôn trọng lẫn nhau,7,8
1358,Nữ,Hung Yen,chỉ thích ngủ một mình sợ xã hội mê chơi đá gà yên tĩnh lắng nghe,lẩu chay chất béo hay phô mai. không ăn được cua :3 các loại thức ăn nhanh cơm chiên các loại ăn đồ tốt cho sức khỏe,âm nhạc ( nghe nhạc) nhạc cụ chơi game pha chế nhiều lắm . chơi được đa nghề :),không,biết nghĩ cho người khác v.v,9,7
1423,Nữ,Bac Lieu,yên tĩnh,ít đường khoai lang lắc,thiết kế ở nhà một mình,không,thích những bạn hoạt bát tính khôn lỏi,10,7
1527,Nữ,Ha Giang,đôi lúc hướng nội,thích ăn đồ việt nam nước trái cây đốc cơ thanh . thích đồ ngọt đồ ăn healthy,phim hoạt hình đi chơi cùng bạn bè người thân thích môn toán ngủ:)),Có,thấu hiểu tâm lý trầm tính ít nói nữa thì quá tuyệt vời muốn có bạn gái,9,5
1103,Nữ,Khanh Hoa,lười giao tiếp... hướng nội 35% thân thiện,khoai tây 7up kem ốc quế... nước cam bánh mỳ,xem bóng đá cầu lông,không,thân thiện hoà đồng,7,7
1321,Nữ,Ha Giang,người hay thay đổi vui tính thích nghệ thuật đôi khi ko thích chia sẻ nhiều lắm ít nói hướng nội,sữa milo những món có vị chua trà đá trái cây olong,chính trị nghe nhạc chiêm tinh học,không,hoạt bát vui tính thích nấu ăn sòng phẳng tiền bạc. gọn gàng.,7,6
2046,Nam,Ben Tre,ở một mình thoải mái khi gia nhập người suy nghĩ nhiều hướng ngoại o tập thể,snack khoai tây cá kho nước dưa hấu ép đồ cay fanta,decor phòng đi tập thể dục,không,người có tính hòa đồng im lặng,9,9
1474,Nam,Dak Lak,hướng nội nữa mùa thích giao tiếp mình là ng dễ giao tiếp,"bánh tráng bún đậu trà sữa sương sáo các thứ
food: cái gì cũng ăn được. thích rau thích trà sữa…",vân vân... thường thức tác phẩm nghệ thuật,không,biết tôn trọng người khác ý thức hoạt bát thân thiên vui vẻ có tổ chức vui tính,7,8
2781,Nam,Bac Ninh,thích nơi đông người không thích sự ồn ào hướng nội + ngoại part time nhưng không phải e sợ đám đông nghiêm túc,mình thích trà bí đao ngô gia ăn được đồ nặng mùi phở bánh kẹp thịt trứng ốp la,học ngoại ngữ lắp ráp thường thức tác phẩm nghệ thuật chơi xem phim nghe nhạc,không,"biết cư xử
nói ít thôi
ở sạch sẽ
chia việc nhà
có thể tin tưởng được (tiền bạc)
ngủ đừng ngáy
trình độ xấp xỉ như mình chứ đừng zốt quá nó ô dề lắm :b",8,9
2942,Nam,Gia Lai,là một người hướng nội thích ở một mình thích ngoại giao hướng nội thích không gian yên tĩnh sợ xã hội,dừa dầm........,xem anime hích võ taekwondo nhảy phim truyền hình,Có,dùng đồ của ng khác thì phải biết mượn người trung thực,9,10
326,Nam,Bac Lieu,thích sống ở trọ thiên về cảm xúc nhiều hơn lí trí thích nghệ thuật,bánh tráng các loại bò kho cơm gà gà phô mai,nghiên cứu về tài chính thích học thích code,Có,có thể đấu tranh với sự vô tâm ít nói của mình người có tính hòa đồng,9,7
2119,Nữ,Lao Cai,đúng ik chang mô tả mẫu :))) thích đi dây đó thích nghệ thuật,c2,thử nhiều điều mới,không,vui vẻ hoà đồng ít nói không tệ nạn tôn trọng không gian riêng tư của người khác người sòng phẳng,10,8
598,Nữ,Ha Giang,chung chung hướng nội part time,đốc cơ thanh .,video game tiền,không,có ý thức là được ý thức đơn giản học giỏi (chung ngành càng tốt),10,9
2615,Nữ,Hau Giang ,mình khá ít nói cũng như là hướng nội mê chơi đá gà ít nói nhưng thích đám đông là một người 2 hướng không thích nói nhiều,cá hồi bún bò bún thịt nướng,học ngoại ngữ,không,hòa đồng có cùng sở thích là một điểm cộng,9,9
992,Nữ,Binh Dinh,thích sống ở trọ hương ngoại nhưng khó kết bạn với hơi trầm sợ xã hội,"1. tofu
2. bánh mì ( thích mọi loại bánh mì)
3. nước ép đặt biệt là trà sữa mình thích trà bí đao ngô gia",đi đây đi đó với bạn bè( một mình),không,biết lắng nghe/ tôn trọng lẫn nhau,8,10
2589,Nam,Kien Giang,thích có ko gian riêng tư 1 mình khá hướng nội. thích sạch sẽ,đồ nhướng bún thịt nướng,thik chạy bộ xem phim đặc biệt là thích nhạc của sơn tùng m-tp học ngoại ngữ badminton coi phim hoạt hình,không,tiền bạc rõ ràng,8,9
2226,Nữ,Dak Nong,ngại bộc lộ tâm tư tình cảm cá nhân với người khác. ở một mình là một người thiếu ngủ người hướng nội,nước cam sữa đậu nành bimbim đặc biệt là chè,thích chill game,không,chung gu giải trí trật tự tôn trọng mình,9,10
361,Nữ,Ninh Thuan,hướng nội là người ít nói chuyện một người nửa hướng nội,sữa đậu nành nước trái cây udon,quay tik tok,Có,không nói xấu sau lưng hoặc cùng trường bình đẳng cùng ngành,7,10
529,Nữ,Gia Lai,cống hiến hết mình dễ thương dễ chịu,coca cola… socola ngọt ngào có chút đắng,thích đá bóng võ xem phim hàn học nhóm online,Có,người hoà đồng đừng ở dơ,8,9
1282,Nữ,Binh Phuoc,thích cứ gái,spaghetti nui xào nước ép ........; nói chung là mình thích ăn rất nhiều món :3,badminton quay tik tok,không,cá tính cẩn thận,10,10
2344,Nữ,Long An,không lười thì đi có hứng thì xác xe nhát bắt chuyện với người lạ là người ít nói chuyện hoà đồng với mọi người hướng ngoại ít nói thích ở một mình,e thik các loại nước ngọt không có gas vd như nước yến mỳ hoành thánh coca cola… cứ đồ ăn là thích,..,Có,cùng sở thích,10,7
1366,Nữ,Dak Nong,có lúc hướng nội hay giận vu vơ là một người hướng nội hướng nội ít nói thik ở một mình,bánh . nước coca . mì cay...,vận động thể lực (nhẹ) hích võ taekwondo đánh cờ vua,không,ít nói đừng ham chơi 🤡 vì mình sẽ chơi cùng hoặc cùng trường,10,8
350,Nam,Dong Thap,nhưng không phải e sợ đám đông,cút lộn rang me cái gì cũng thích ăn ốc thức ăn có vị cay,mình thích xem phim thích tiếng anh,không,bình thường,7,9
2850,Nữ,Binh Dinh,.... nhưng thích trải nghiệm điều mới hướng nội + ngoại part time hay giận vu vơ hướng nội nhưng thích đi chơi tốt bụng,đồ bún phở việt nam,học toán thích đi karaoke,không,không soi mói ngăn nắp là được ai kiềm t việc t chơi ngu,7,10
675,Nữ,Binh Phuoc,trầm tính. thích ở 1 mình khác trầm tự do,fast food phô mai kéo sợi xúc xích đồ hàn phở bò bánh xèo,diy.. thích đá bóng hít thở không khí trong lành ở công viên,Có,không soi mói có tri thức về y khoa cùng các lĩnh vực xã hội khác biết cách giúp đỡ trong những hoàn cảnh éo le( không nhất thiết cùng quê ) mong muốn có một người thích đánh cờ hòa đồng,8,9
576,Nam,Bac Lieu,hướng ngoại nhung thích ở một mình thích ngoại giao là 1 người ít nói hướng nội nói nhiều tôi là một người ít nói,socola fanta bún cút lộn rang me,tập trung nghiên cứu một vấn đề nào đó chơi thể thao phim hành động câu cá đá bóng,Có,tiền bạc rạch ròi hiểu biết hay ham chơi,7,10
116,Nữ,Kien Giang,hướng nội khi không có ai,phở bò,xe cộ chơi nhạc bóng đá đọc truyện,không,vui tính,8,8
1094,Nữ,Tra Vinh,thích 1 mình không thích nơi đông người thích thử thách,bánh bèo rau má mix cafe bún bò phở hu tiu com tam,đọc truyện tranh … game thích đi karaoke,không,chung gu giải trí hòa đồng dễ chịu hay ham chơi 1 người vui tính hòa đồng,8,7
1109,Nam,Dak Lak,hướng nội - ngoại,nước ép. gà hấp nước mắm mì cay drink: (ưu tiên) nước lọc bánh bột lọc,kĩ thuật thích khám phá xung quanh xem phim nghe nhạc bóng chuyền,không,chăm chỉ tốt bụng có chí cầu tiến,8,8
469,Nam,Tien Giang,tự do không thích cảm giác 1 mình lắm nhưng đi với nhiều người thì không biết phải nói gì là một người khá là trầm tư thích đi lang thang một mình,bánh canh lẩy thái bún chả nướng cà phê sữa... matcha đá xay,yoga,không,tiền bạc rạch ròi biết nghĩ cho người khác. biết chia sẻ công việc,8,7
1063,Nữ,Cao Bang,là một người khiêm nhường thích ở một đám,cá kho thích ăn những món ăn không quá đậm vị mì udon,học hóa tập thể dục,không,trách nhiệm tôn trọng bạn cùng phòng thích 1 mình cùng ngành học gọn gàng,9,9
1790,Nữ,Bac Giang,hướng ngoại với người quen,bún chả nướng có ăn là được,hát nằm dài nghe nhạc đá banh phim hành động,không,lắng nghe,9,5
2051,Nữ,Ninh Thuan,mình là một người khá rụt rè khi ở một mình.,cơm các loại đồ ngọt như chè đồ bình dân hoi. coca,cờ vua coi anime edit sự logic nhảy dây,không,tôn trọng bạn cùng phòng người kiên định không ba phải hùa theo đám đồng người vui tính sạch sẽ.,8,5
1464,Nam,Thanh Hoa,ít nói nhưng hay chia sẻ với mn vui nhộn sạch sẽ đam mê học tập hoạt bát,bánh căn,xem tin tức công nghệ thử nhiều điều mới,không,ngăn nắp. biết tuân thủ lợi ích chung. áp đặt sở thích thích nói thật để ý tiểu tiết (theo hướng tích cực) biết đúng sai,7,10
1935,Nữ,Hai Duong,thích có ko gian riêng tư 1 mình thích giao lưu với mọi nguời nhiệt tình thích đi chơi với bạn bè là một người hướng nội,đồ ăn chay thích đồ ăn có trứng muối lẩu kim chi thích uống trà sữa ăn được uống được,thích học bài chính trị thể thao,không,không dùng đồ mà chưa xin phép ở sạch thích công nghệ tiền bạc rạch ròi học giỏi (chung ngành càng tốt),8,5
1261,Nam,Quang Nam,thích suy diễn mọi chuyện trên đời hướng ngoại thích tham gia các hoạt động xã hội,cơm ngon còn bánh bao hơi dở coca em thích các loại bún ạ bánh bông lan dâu,code chính trị,không,đồng cảm,6,8
1679,Nam,Hai Duong,mình là người hướng nội thích ở 1 mình hoặc có không gian cá nhân,trà olong ham bơ gơ,xem tin tức công nghệ,không,thích nói chuyện một người hiểu biết rộng cùng tần số vui vẻ,8,10
1072,Nam,Tra Vinh,quyết đoán hướng ngoại 65% hiếm khi thấy vui hướng nội nói nhiều,món nướng thức ăn chill xôi mặn nước ép thơm bánh bèo,ngắm cảnh đọc manga xem anime xem phim âu action nghe nhạc thể hình,không,ai đó chịu chơi ngu với t nếu cùng ngành thì tốt tính cách thẳng thắn nhưng không vô duyên thấu hiểu,8,9
1809,Nữ,Quang Binh,thích đi chơi cùng những người bạn thân thiết mình là người hướng ngoại part-time hướng ngoại tùy hoàn cảnh ; không thích nơi quá ồn ào ; không thích người nói nhiều ; không thích nói đùa ; nhớ dai nhưng cũng dễ bỏ qua ; không thích chia sẻ tâm sự ; không thích bị quản lý ; hơi vô tâm ; dễ xúc động ; cái tôi cao ; có tham vọng ; hoàn toàn tự hào khi làm tốt 1 công việc được giao,thịt sườn spaghetti ăn cơm,đi chơi cờ tướng bơi lội,không,giao tiếp khéo léo không quá thô thiển không quá kĩ tính,10,8
1384,Nữ,Thanh Hoa,thích đi chơi với bạn bè nhưng không hẳn hướng nội :)),các loại đồ ngọt như chè bò kho sữa chua,lướt mxh thích ngồi lướt mạng xh cả ngày nhảy,không,muốn có bạn gái không quá nóng tính không nói xấu sau lưng có cùng sở thích là một điểm cộng giữ vệ sinh,5,9
1680,Nam,Hau Giang ,thích có ko gian riêng tư 1 mình nhưng không hẳn hướng nội :)) trung lập,thích uống trà sữa mì nước lọc,xem phim phim hoạt hình trí tuệ như nhau nên điều đó cũng là một sự thú bị,không,vui vẻ hòa đồng ngay thẳng,7,8
